data_hora;rodovia;etapa;status;mensagem;market_id;nome_metodo;tempo_execucao_ms
2026-04-23 21:12:08;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:12:12;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:12:16;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:12:20;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:12:25;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:12:29;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46530;processar_ciclo_trade;0
2026-04-23 21:12:33;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:12:37;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:12:41;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:12:46;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:12:50;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:12:54;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:12:58;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:03;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:07;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:12;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:16;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:20;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:24;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:29;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:33;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:37;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:42;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:46;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:50;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:54;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:13:59;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:14:03;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:14:07;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:14:12;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:14:16;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:14:20;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_janela_aposta;BLOQUEADO;Não pode enviar ordem para esse mercado;46530;processar_ciclo_trade;0
2026-04-23 21:15:23;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:15:28;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:15:32;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:15:36;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:15:40;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:15:44;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:15:50;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:15:54;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:15:58;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:03;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:07;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:11;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:15;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:20;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:24;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:29;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:34;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:38;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:43;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
2026-04-23 21:16:47;Rodovia Arão Sahm, KM 95 — Bragança Paulista (SP).;validar_primeiro_minuto;FORA_JANELA;Mercado já passou do primeiro minuto de abertura;46533;processar_ciclo_trade;0
